196,916
417,499
336,746
222,770
133,354
17,389
221,478
526,908
55,639
49,172
1,149
140,852
418,893
614,772
399,869
851,879
340,511
292,994
40,135
739,943
4,24
286,685
203,403
117,932
8,137
380,838
356,971
378,984
516,845
126,702
231,708
155,441
544,880
393,561
201,289
265,635
484,955
440,496
225,921
536,611
143,725
660,999
595,948
561,767
84,963
688,785
42,802
570,950
210,284
15,538
112,305
481,680
251,365
51,855
156,773
162,299
533,920
267,999
233,646
240,591
387,684
234,421
19,644
54,322
481,682
249,387
147,607
457,511
646,865
509,514
460,907
160,653
619,960
405,480
57,583
409,591
158,504
854,888
287,941
435,607
545,781
189,541
80,806
122,938
37,904
330,925
334,653
530,866
141,392
192,206
148,776
680,976
571,710
368,714
574,891
78,99
166,358
159,728
246,804
648,968
55,357
250,935
499,699
541,574
419,648
184,523
406,958
448,758
492,655
569,778
156,183
375,833
182,563
75,702
537,680
60,184
389,978
557,610
153,551
186,707
590,638
287,515
472,822
166,886
125,333
61,536
462,575
721,935
553,782
732,943
850,960
591,926
891,996
613,684
4,729
77,964
297,881
527,708
499,997
537,976
32,816
610,745
29,284
122,654
299,996
129,245
726,977
93,857
71,119
837,873
52,438
572,657
256,953
421,696
741,892
4,233
405,725
11,132
167,407
217,572
105,961
119,535
122,563
287,946
496,681
408,624
237,867
366,508
415,982
273,511
527,980
846,909
43,334
138,494
498,540
743,879
391,506
115,235
460,985
543,710
21,668
274,975
238,678
287,888
186,592
239,939
65,216
231,586
101,946
573,678
497,866
779,937
306,868
185,189
448,905
197,749
48,266
179,662
96,245
451,717
605,628
47,920
165,679
48,601
917,923
613,987
64,104
648,701
260,760
193,398
523,546
61,527
964,986
667,886
134,945
30,810
396,577
75,182
194,402
682,985
77,116
68,469
321,945
775,900
122,280
200,670
119,763
431,465
271,641
74,555
617,780
485,826
92,456
233,611
559,658
464,784
109,113
565,794
19,657
786,967
331,660
198,735
627,721
371,656
130,568
154,278
762,768
423,693
395,975
553,777
612,871
283,349
504,995
281,332
701,705
110,929
474,639
647,748
289,649
434,729
486,763
9,721
76,128
256,738
132,401
389,412
662,819
802,986
375,850
375,627
43,950
115,774
132,456
234,304
502,723
179,417
158,398
298,896
12,493
10,986
525,554
35,341
92,401
228,898
527,586
323,829
297,473
592,987
528,974
694,803
113,204
299,592
177,227
185,567
541,707
188,946
589,657
410,503
695,702
582,846
39,950
173,642
533,644
606,738
642,986
526,642
655,806
661,922
442,769
143,167
572,599
136,582
279,893
785,993
619,832
584,862
207,968
210,345
286,807
299,798
75,819
126,142
427,865
741,970
871,913
42,748
283,951
706,948
298,556
482,804
294,949
162,342
154,693
317,523
568,730
40,81
603,788
243,642
88,901
746,836
668,898
114,609
224,810
27,534
68,333
364,470
168,752
11,948
59,272
291,736
195,494
189,704
159,486
592,613
411,884
65,936
120,433
166,811
158,650
186,338
91,387
303,584
290,832
537,644
319,559
510,928
56,113
336,584
78,800
229,705
220,468
248,495
445,994
919,946
250,639
922,965
47,690
357,491
5,146
170,322
559,650
471,727
545,910
770,872
143,326
35,967
155,600
124,803
529,769
496,575
53,179
244,392
370,950
200,776
324,610
86,800
474,569
503,875
339,426
316,524
55,96
346,661
202,893
224,568
364,813
409,881
771,853
442,548
204,743
306,678
396,424
370,517
377,689
274,630
114,594
219,892
181,246
582,700
572,982
82,169
415,943
950,974
564,641
346,689
169,544
219,571
382,963
413,880
527,908
181,621
73,676
144,340
247,902
107,369
477,693
138,195
262,990
381,421
634,899
574,800
202,362
392,683
504,884
92,879
536,743
724,773
144,668
265,843
44,70
44,137
362,557
27,910
831,914
249,824
473,744
69,185
28,169
7,440
258,771
514,879
195,983
220,809
61,743
547,843
189,687
407,620
976,988
265,426
541,860
114,699
243,748
482,697
24,757
199,338
344,825
205,336
444,652
79,229
371,786
292,812
480,739
568,796
667,811
524,857
57,830
607,827
99,180
112,672
346,630
79,279
256,818
284,355
319,591
204,851
686,989
61,802
468,902
590,805
386,936
89,505
490,698
102,486
199,996
686,829
340,668
288,596
4,870
93,156
279,771
245,826
288,324
884,985
145,316
76,569
66,841
480,620
231,660
178,457
22,552
138,604
145,326
208,594
326,917
508,911
436,510
383,453
187,674
105,507
39,584
67,616
47,625
674,948
630,633
787,968
726,886
379,925
240,680
175,811
221,329
116,514
43,949
589,797
524,620
236,646
477,579
338,966
610,629
80,568
513,815
581,757
434,484
608,677
425,968
320,417
541,800
77,706
477,839
658,892
31,735
296,356
460,901
182,849
348,811
890,954
303,336
679,876
657,791
437,846
682,995
462,897
115,848
55,128
419,548
455,866
604,706
61,748
231,365
157,688
122,126
190,476
241,265
444,607
131,144
259,577
238,463
104,236
185,194
1,13
387,589
135,761
124,402
29,904
47,180
65,386
300,988
1,698
756,973
653,746
492,796
76,776
329,967
44,933
142,542
153,742
96,793
529,548
213,854
73,652
127,615
233,599
137,789
622,970
255,726
322,359
265,814
26,790
300,981
179,237
28,715
234,352
165,861
365,586
158,454
301,445
56,983
625,690
50,637
397,448
646,824
518,847
34,148
320,830
127,715
386,892
113,494
523,564
186,199
348,651
22,635
555,581
152,878
465,984
426,602
613,860
382,791
741,905
262,327
560,759
330,476
701,825
266,402
170,817
326,653
53,662
214,597
1,352
194,371
743,821
170,974
204,514
79,390
75,849
9,129
335,345
748,802
51,326
1,390
580,943
181,471
494,743
82,166
654,702
668,819
584,754
5,181
509,719
244,574
180,800
492,557
521,713
495,772
729,930
545,679
710,835
55,200
176,306
732,857
185,328
552,644
704,860
726,811
308,627
139,579
712,781
166,413
23,735
444,608
23,263
382,574
295,366
106,775
141,406
155,467
76,474
401,674
293,424
598,674
568,663
132,980
543,588
68,499
113,879
504,773
51,653
386,905
317,828
89,285
208,359
130,663
523,828
405,517
241,710
484,729
745,853
486,804
329,339
117,664
16,220
344,960
297,591
430,958
261,331
241,857
2,109
373,970
382,808
47,176
229,253
39,51
167,480
800,909
398,776
429,735
722,985
103,699
231,999
503,975
186,671
176,766
164,428
131,540
289,853
74,821
23,736
133,557
25,334
352,381
111,968
117,788
572,635
336,465
325,348
681,700
63,990
608,759
150,469
167,739
88,268
239,617
555,757
61,604
427,657
216,936
309,791
131,654
695,697
3,321
297,988
48,380
680,988
452,910
17,157
605,720
90,644
52,320
800,963
183,995
489,856
723,829
407,953
1,734
136,700
260,569
610,796
155,499
34,172
118,403
437,463
165,937
351,511
26,359
707,800
179,688
358,726
608,906
679,806
73,281
296,792
349,981
333,495
249,813
281,444
458,711
229,557
666,794
570,725
167,521
463,990
348,886
782,987
887,905
186,299
156,840
588,658
36,666
67,268
50,493
447,538
134,388
75,310
338,578
124,215
59,501
18,867
93,757
218,895
133,202
316,480
103,993
268,907
757,773
42,66
300,550
11,527
45,447
613,996
616,874
170,950
397,815
492,705
26,256
216,435
821,989
202,960
409,691
368,724
464,776
300,556
333,801
77,986
204,598
52,877
29,210
85,954
133,545
470,926
134,940
529,850
65,158
648,745
295,955
484,611
635,835
800,996
332,683
298,942
131,938
125,191
312,345
823,838
62,368
499,830
141,194
357,447
270,337
485,730
59,555
592,704
89,149
417,877
106,900
42,527
398,759
770,951
171,482
493,815
22,916
472,889
65,892
283,942
170,197
82,413
706,894
662,785
43,749
299,470
399,651
435,759
475,888
128,357
221,800
517,974
740,990
197,272
100,538
93,943
501,580
17,83
225,698
739,974
592,645
0,959
452,626
91,420
488,779
274,872
30,432
160,857
116,132
681,902
19,920
717,945
221,786
41,56
228,511
92,514
155,293
115,603
208,609
189,860
76,464
625,926
174,834
384,401
253,610
721,866
175,977
236,775
885,922
136,414
744,799
298,554
126,228
175,886
442,910
55,549
798,813
645,947
128,670
917,949
147,887
444,559
257,623
84,240
179,946
373,637
787,850
231,748
432,531
39,465
494,555
222,487
350,799
256,322
63,247
80,130
316,959
186,889
334,528
